cnpj;dt_abertura;matriz.empresaMatriz;cd_cnae_principal;de_cnae_principal;de_ramo_atividade;de_setor;endereco_cep;endereco_municipio;endereco_uf;endereco_regiao;endereco_mesorregiao;situacao_cadastral
4,06309E+13;2021-01-29;true;4753900;COMERCIO VAREJISTA ESPECIALIZADO DE ELETRODOMESTICOS E EQUIPAMENTOS DE AUDIO E VIDEO;VAREJO;COMERCIO;89045499;BLUMENAU;SC;SUL;VALE DO ITAJAI;ATIVA
3,78368E+13;2020-07-23;true;4541206;COMERCIO A VAREJO DE PECAS E ACESSORIOS NOVOS PARA MOTOCICLETAS E MOTONETAS;VAREJO;COMERCIO;32611600;BETIM;MG;SUDESTE;METROPOLITANA DE BELO HORIZONTE;ATIVA
4,46737E+13;2021-12-23;true;4723700;COMERCIO VAREJISTA DE BEBIDAS;VAREJO;COMERCIO;27525180;RESENDE;RJ;SUDESTE;SUL FLUMINENSE;ATIVA
3,93087E+13;2020-10-05;true;7020400;ATIVIDADES DE CONSULTORIA EM GESTAO EMPRESARIAL EXCETO CONSULTORIA TECNICA ESPECIFICA;SERVICOS PROFISSIONAIS E TECNICOS;SERVICOS;68515000;PARAUAPEBAS;PA;NORTE;SUDESTE PARAENSE;ATIVA
4,7088E+13;2022-07-09;true;1412602;CONFECCAO SOB MEDIDA DE PECAS DO VESTUARIO EXCETO ROUPAS INTIMAS;BENS DE CONSUMO;INDUSTRIA;54786460;CAMARAGIBE;PE;NORDESTE;METROPOLITANA DE RECIFE;ATIVA
4,72199E+13;2022-07-20;true;7319099;OUTRAS ATIVIDADES DE PUBLICIDADE NAO ESPECIFICADAS ANTERIORMENTE;SERVICOS PROFISSIONAIS E TECNICOS;SERVICOS;80620070;CURITIBA;PR;SUL;METROPOLITANA DE CURITIBA;ATIVA
4,27608E+13;2021-07-18;true;8599604;TREINAMENTO EM DESENVOLVIMENTO PROFISSIONAL E GERENCIAL;SERVICOS DE EDUCACAO;SERVICOS;5724005;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA
1,592E+13;2012-06-28;true;6920601;ATIVIDADES DE CONTABILIDADE;SERVICOS PROFISSIONAIS E TECNICOS;SERVICOS;55004260;CARUARU;PE;NORDESTE;AGRESTE PERNAMBUCANO;ATIVA
4,35968E+13;2021-09-21;true;7319002;PROMOCAO DE VENDAS;SERVICOS PROFISSIONAIS E TECNICOS;SERVICOS;13835000;CONCHAL;SP;SUDESTE;PIRACICABA;ATIVA
4,35996E+13;2021-09-21;true;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;VAREJO;COMERCIO;89136000;RODEIO;SC;SUL;VALE DO ITAJAI;ATIVA
1,75545E+13;2013-02-07;true;4211101;CONSTRUCAO DE RODOVIAS E FERROVIAS;INDUSTRIA DA CONSTRUCAO;CONSTRUCAO CIVIL;65365000;ZE DOCA;MA;NORDESTE;OESTE MARANHENSE;ATIVA
3,65167E+13;2020-03-02;true;8599699;OUTRAS ATIVIDADES DE ENSINO NAO ESPECIFICADAS ANTERIORMENTE;SERVICOS DE EDUCACAO;SERVICOS;90520070;PORTO ALEGRE;RS;SUL;METROPOLITANA DE PORTO ALEGRE;ATIVA
4,61268E+13;2022-04-25;true;6463800;OUTRAS SOCIEDADES DE PARTICIPACAO EXCETO HOLDINGS;BENS DE CAPITAL;SERVICOS;1034902;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA
3,96433E+13;2020-11-03;true;8599604;TREINAMENTO EM DESENVOLVIMENTO PROFISSIONAL E GERENCIAL;SERVICOS DE EDUCACAO;SERVICOS;14169444;SERTAOZINHO;SP;SUDESTE;RIBEIRAO PRETO;ATIVA
4,01927E+13;2020-12-23;true;4330404;SERVICOS DE PINTURA DE EDIFICIOS EM GERAL;INDUSTRIA DA CONSTRUCAO;CONSTRUCAO CIVIL;72318230;BRASILIA;DF;CENTRO-OESTE;DISTRITO FEDERAL;ATIVA
4,22098E+13;2021-06-05;true;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;VAREJO;COMERCIO;41213430;SALVADOR;BA;NORDESTE;METROPOLITANA DE SALVADOR;ATIVA
5,38763E+12;2019-02-12;false;4511101;COMERCIO A VAREJO DE AUTOMOVEIS CAMIONETAS E UTILITARIOS NOVOS;VAREJO;COMERCIO;88901044;ARARANGUA;SC;SUL;SUL CATARINENSE;ATIVA
4,82566E+13;2022-10-11;true;7319002;PROMOCAO DE VENDAS;SERVICOS PROFISSIONAIS E TECNICOS;SERVICOS;75680156;CALDAS NOVAS;GO;CENTRO-OESTE;SUL GOIANO;ATIVA
4,04735E+13;2021-01-20;true;4520001;SERVICOS DE MANUTENCAO E REPARACAO MECANICA DE VEICULOS AUTOMOTORES;VAREJO;COMERCIO;81020740;CURITIBA;PR;SUL;METROPOLITANA DE CURITIBA;ATIVA
1,15049E+13;2010-02-01;true;6821801;CORRETAGEM NA COMPRA E VENDA E AVALIACAO DE IMOVEIS;SERVICOS ADMINISTRATIVOS;SERVICOS;78890000;SORRISO;MT;CENTRO-OESTE;NORTE MATO GROSSENSE;ATIVA
3,446E+13;2019-08-07;true;6462000;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;18271855;TATUI;SP;SUDESTE;ITAPETININGA;ATIVA
1,98251E+13;2014-03-06;true;4712100;COMERCIO VAREJISTA DE MERCADORIAS EM GERAL COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS MINIMERCADOS MERCEARIAS E ARMAZENS DISPENSADA;VAREJO;COMERCIO;68617000;CACHOEIRA DO PIRIA;PA;NORTE;NORDESTE PARAENSE;ATIVA
3,67983E+13;2020-03-28;true;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;VAREJO;COMERCIO;24140169;NITEROI;RJ;SUDESTE;METROPOLITANA DO RIO DE JANEIRO;ATIVA
3,77988E+13;2020-07-21;true;9521500;REPARACAO E MANUTENCAO DE EQUIPAMENTOS ELETROELETRONICOS DE USO PESSOAL E DOMESTICO;SERVICOS PROFISSIONAIS E TECNICOS;SERVICOS;65066841;SAO LUIS;MA;NORDESTE;NORTE MARANHENSE;ATIVA
7,42103E+12;2005-05-30;true;4530703;COMERCIO A VAREJO DE PECAS E ACESSORIOS NOVOS PARA VEICULOS AUTOMOTORES;VAREJO;COMERCIO;59770000;PATU;RN;NORDESTE;OESTE POTIGUAR;ATIVA
1,45576E+13;2011-11-01;true;9602501;CABELEIREIROS MANICURE E PEDICURE;SERVICOS DIVERSOS;SERVICOS;32071118;CONTAGEM;MG;SUDESTE;METROPOLITANA DE BELO HORIZONTE;ATIVA
3,37662E+13;2019-05-29;true;9602501;CABELEIREIROS MANICURE E PEDICURE;SERVICOS DIVERSOS;SERVICOS;24935540;MARICA;RJ;SUDESTE;METROPOLITANA DO RIO DE JANEIRO;ATIVA
2,96388E+13;2018-02-07;true;4330404;SERVICOS DE PINTURA DE EDIFICIOS EM GERAL;INDUSTRIA DA CONSTRUCAO;CONSTRUCAO CIVIL;4425030;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA
3,92334E+13;2020-09-29;true;4632003;COMERCIO ATACADISTA DE CEREAIS E LEGUMINOSAS BENEFICIADOS FARINHAS AMIDOS E FECULAS COM ATIVIDADE DE FRACIONAMENTO E ACONDICIONAMENTO ASSOCIADA;ATACADO;COMERCIO;44565000;VARZEDO;BA;NORDESTE;METROPOLITANA DE SALVADOR;ATIVA
3,9167E+13;2020-09-28;true;4744099;COMERCIO VAREJISTA DE MATERIAIS DE CONSTRUCAO EM GERAL;VAREJO;COMERCIO;11730000;MONGAGUA;SP;SUDESTE;LITORAL SUL PAULISTA;ATIVA
7,25993E+12;2005-03-09;true;8650006;ATIVIDADES DE FONOAUDIOLOGIA;SERVICOS DE SAUDE;SERVICOS;96810072;SANTA CRUZ DO SUL;RS;SUL;CENTRO ORIENTAL RIO GRANDENSE;ATIVA
3,76355E+13;2020-07-06;true;151203;CRIACAO DE BOVINOS EXCETO PARA CORTE E LEITE;PRODUTOS DE AGROPECUARIA;AGROPECUARIA;15770000;TRES FRONTEIRAS;SP;SUDESTE;SAO JOSE DO RIO PRETO;ATIVA
9,08193E+12;2007-09-17;true;4755503;COMERCIO VAREJISTA DE ARTIGOS DE CAMA MESA E BANHO;VAREJO;COMERCIO;45860970;CANAVIEIRAS;BA;NORDESTE;SUL BAIANO;ATIVA
7,49627E+11;1995-08-04;true;4744099;COMERCIO VAREJISTA DE MATERIAIS DE CONSTRUCAO EM GERAL;VAREJO;COMERCIO;12580000;ROSEIRA;SP;SUDESTE;VALE DO PARAIBA PAULISTA;ATIVA
4,04283E+13;2021-01-16;true;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;VAREJO;COMERCIO;13477350;AMERICANA;SP;SUDESTE;CAMPINAS;ATIVA
4,28369E+13;2021-07-23;true;5611203;LANCHONETES CASAS DE CHA DE SUCOS E SIMILARES;SERVICOS DE ALOJAMENTO/ALIMENTACAO;SERVICOS;38182472;ARAXA;MG;SUDESTE;TRIANGULO MINEIRO ALTO PARANAIBA;ATIVA
4,751E+13;2022-08-10;true;4713004;LOJAS DE DEPARTAMENTOS OU MAGAZINES EXCETO LOJAS FRANCAS DUTY FREE;VAREJO;COMERCIO;8738180;MOGI DAS CRUZES;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA
4,71347E+13;2022-07-13;true;7319002;PROMOCAO DE VENDAS;SERVICOS PROFISSIONAIS E TECNICOS;SERVICOS;18675000;BOREBI;SP;SUDESTE;BAURU;ATIVA
3,21512E+13;2018-11-30;true;4645103;COMERCIO ATACADISTA DE PRODUTOS ODONTOLOGICOS;ATACADO;COMERCIO;42738605;LAURO DE FREITAS;BA;NORDESTE;METROPOLITANA DE SALVADOR;ATIVA
2,43572E+13;2016-03-08;true;6821801;CORRETAGEM NA COMPRA E VENDA E AVALIACAO DE IMOVEIS;SERVICOS ADMINISTRATIVOS;SERVICOS;22793105;RIO DE JANEIRO;RJ;SUDESTE;METROPOLITANA DO RIO DE JANEIRO;ATIVA
3,41828E+13;2019-07-11;true;4930201;TRANSPORTE RODOVIARIO DE CARGA EXCETO PRODUTOS PERIGOSOS E MUDANCAS MUNICIPAL;TRANSPORTE;SERVICOS;13917122;JAGUARIUNA;SP;SUDESTE;CAMPINAS;ATIVA
3,17365E+13;2018-10-10;true;9602501;CABELEIREIROS MANICURE E PEDICURE;SERVICOS DIVERSOS;SERVICOS;40220330;SALVADOR;BA;NORDESTE;METROPOLITANA DE SALVADOR;ATIVA
1,90605E+13;2013-10-14;true;9602502;ATIVIDADES DE ESTETICA E OUTROS SERVICOS DE CUIDADOS COM A BELEZA;SERVICOS DIVERSOS;SERVICOS;23820430;ITAGUAI;RJ;SUDESTE;METROPOLITANA DO RIO DE JANEIRO;ATIVA
1,30129E+13;2010-12-16;true;7912100;OPERADORES TURISTICOS;SERVICOS ADMINISTRATIVOS;SERVICOS;25931294;MAGE;RJ;SUDESTE;METROPOLITANA DO RIO DE JANEIRO;ATIVA
2,96969E+13;2018-01-18;true;6912500;CARTORIOS;SERVICOS PROFISSIONAIS E TECNICOS;SERVICOS;46400000;CAETITE;BA;NORDESTE;CENTRO SUL BAIANO;ATIVA
3,52363E+13;2019-10-18;true;4782201;COMERCIO VAREJISTA DE CALCADOS;VAREJO;COMERCIO;13207655;JUNDIAI;SP;SUDESTE;MACRO METROPOLITANA PAULISTA;ATIVA
3,71673E+13;2020-05-18;true;4712100;COMERCIO VAREJISTA DE MERCADORIAS EM GERAL COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS MINIMERCADOS MERCEARIAS E ARMAZENS DISPENSADA;VAREJO;COMERCIO;36970000;MANHUMIRIM;MG;SUDESTE;ZONA DA MATA;ATIVA
2,23334E+13;2015-04-27;true;1412602;CONFECCAO SOB MEDIDA DE PECAS DO VESTUARIO EXCETO ROUPAS INTIMAS;BENS DE CONSUMO;INDUSTRIA;78610000;PONTE BRANCA;MT;CENTRO-OESTE;SUDESTE MATO GROSSENSE;ATIVA
1,83839E+13;2013-06-28;true;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;VAREJO;COMERCIO;78060365;CUIABA;MT;CENTRO-OESTE;CENTRO SUL MATO GROSSENSE;ATIVA
3,31925E+13;2019-03-29;true;4744099;COMERCIO VAREJISTA DE MATERIAIS DE CONSTRUCAO EM GERAL;VAREJO;COMERCIO;45078498;VITORIA DA CONQUISTA;BA;NORDESTE;CENTRO SUL BAIANO;ATIVA
3,38841E+13;2019-06-10;true;4712100;COMERCIO VAREJISTA DE MERCADORIAS EM GERAL COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS MINIMERCADOS MERCEARIAS E ARMAZENS;VAREJO;COMERCIO;48570000;SANTA BRIGIDA;BA;NORDESTE;NORDESTE BAIANO;ATIVA
2,61976E+13;2016-09-19;true;9700500;SERVICOS DOMESTICOS;SERVICOS DIVERSOS;SERVICOS;4428020;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA
3,51914E+13;2019-10-15;true;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;VAREJO;COMERCIO;19027018;PRESIDENTE PRUDENTE;SP;SUDESTE;PRESIDENTE PRUDENTE;ATIVA
2,66874E+13;2016-12-09;true;4930201;TRANSPORTE RODOVIARIO DE CARGA EXCETO PRODUTOS PERIGOSOS E MUDANCAS MUNICIPAL;TRANSPORTE;SERVICOS;75240000;BELA VISTA DE GOIAS;GO;CENTRO-OESTE;CENTRO GOIANO;ATIVA
3,39303E+13;2019-06-14;true;4930202;TRANSPORTE RODOVIARIO DE CARGA EXCETO PRODUTOS PERIGOSOS E MUDANCAS INTERMUNICIPAL INTERESTADUAL E INTERNACIONAL;TRANSPORTE;SERVICOS;72930000;ALEXANIA;GO;CENTRO-OESTE;LESTE GOIANO;ATIVA
2,05519E+13;2014-07-03;true;3299004;FABRICACAO DE PAINEIS E LETREIROS LUMINOSOS;DIVERSOS;INDUSTRIA;36900336;MANHUACU;MG;SUDESTE;ZONA DA MATA;ATIVA
3,05136E+13;2018-05-21;true;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;VAREJO;COMERCIO;35230000;RESPLENDOR;MG;SUDESTE;VALE DO RIO DOCE;ATIVA
1,694E+13;2012-10-01;true;4330403;OBRAS DE ACABAMENTO EM GESSO E ESTUQUE;INDUSTRIA DA CONSTRUCAO;CONSTRUCAO CIVIL;37800000;GUAXUPE;MG;SUDESTE;SUL SUDOESTE DE MINAS;ATIVA
4,12489E+13;2021-03-17;true;5611201;RESTAURANTES E SIMILARES;SERVICOS DE ALOJAMENTO/ALIMENTACAO;SERVICOS;32410136;IBIRITE;MG;SUDESTE;METROPOLITANA DE BELO HORIZONTE;ATIVA
2,26029E+13;2015-06-08;true;9602501;CABELEIREIROS MANICURE E PEDICURE;SERVICOS DIVERSOS;SERVICOS;11725030;PRAIA GRANDE;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA
3,56675E+13;2019-12-01;true;7911200;AGENCIAS DE VIAGENS;SERVICOS ADMINISTRATIVOS;SERVICOS;81900110;CURITIBA;PR;SUL;METROPOLITANA DE CURITIBA;ATIVA
3,6145E+13;2020-01-27;true;4399103;OBRAS DE ALVENARIA;INDUSTRIA DA CONSTRUCAO;CONSTRUCAO CIVIL;81200100;CURITIBA;PR;SUL;METROPOLITANA DE CURITIBA;ATIVA
3,15776E+13;2018-09-21;true;9609208;HIGIENE E EMBELEZAMENTO DE ANIMAIS DOMESTICOS;SERVICOS DIVERSOS;SERVICOS;88840000;URUSSANGA;SC;SUL;SUL CATARINENSE;ATIVA
2,97448E+13;2001-07-10;false;9491000;ATIVIDADES DE ORGANIZACOES RELIGIOSAS OU FILOSOFICAS;SERVICOS DIVERSOS;SERVICOS;30431415;BELO HORIZONTE;MG;SUDESTE;METROPOLITANA DE BELO HORIZONTE;ATIVA
3,27799E+13;2019-02-15;true;4929902;TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS SOB REGIME DE FRETAMENTO INTERMUNICIPAL INTERESTADUAL E INTERNACIONAL;TRANSPORTE;SERVICOS;65530000;URBANO SANTOS;MA;NORDESTE;LESTE MARANHENSE;ATIVA
1,83023E+13;2018-03-23;false;9313100;ATIVIDADES DE CONDICIONAMENTO FISICO;SERVICOS DIVERSOS;SERVICOS;5866000;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA
5,38734E+13;1984-10-09;true;4712100;COMERCIO VAREJISTA DE MERCADORIAS EM GERAL COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS MINIMERCADOS MERCEARIAS E ARMAZENS;VAREJO;COMERCIO;13575331;SAO CARLOS;SP;SUDESTE;ARARAQUARA;ATIVA
3,1783E+13;2018-10-17;true;4520002;SERVICOS DE LANTERNAGEM OU FUNILARIA E PINTURA DE VEICULOS AUTOMOTORES;VAREJO;COMERCIO;88113780;SAO JOSE;SC;SUL;GRANDE FLORIANOPOLIS;ATIVA
3,62678E+12;2000-01-27;true;4772500;COMERCIO VAREJISTA DE COSMETICOS PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL;VAREJO;COMERCIO;9321375;MAUA;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA
2,0756E+13;2018-03-14;false;4731800;COMERCIO VAREJISTA DE COMBUSTIVEIS PARA VEICULOS AUTOMOTORES;VAREJO;COMERCIO;62870000;PACAJUS;CE;NORDESTE;METROPOLITANA DE FORTALEZA;ATIVA
2,00952E+13;2014-04-16;true;4754701;COMERCIO VAREJISTA DE MOVEIS;VAREJO;COMERCIO;6194050;OSASCO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA
4,29382E+12;2001-02-08;true;8299799;OUTRAS ATIVIDADES DE SERVICOS PRESTADOS PRINCIPALMENTE AS EMPRESAS NAO ESPECIFICADAS ANTERIORMENTE;SERVICOS ADMINISTRATIVOS;SERVICOS;9271160;SANTO ANDRE;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA
4,04635E+13;2021-01-19;true;5611201;RESTAURANTES E SIMILARES;SERVICOS DE ALOJAMENTO/ALIMENTACAO;SERVICOS;37470000;SAO LOURENCO;MG;SUDESTE;SUL SUDOESTE DE MINAS;ATIVA
1,87039E+13;2013-08-19;true;9602501;CABELEIREIROS MANICURE E PEDICURE;SERVICOS DIVERSOS;SERVICOS;3963080;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA
4,04881E+13;2021-01-20;true;8712300;ATIVIDADES DE FORNECIMENTO DE INFRA ESTRUTURA DE APOIO E ASSISTENCIA A PACIENTE NO DOMICILIO;SERVICOS DE SAUDE;SERVICOS;13285632;VINHEDO;SP;SUDESTE;CAMPINAS;ATIVA
1,04716E+13;2008-09-24;true;4623109;COMERCIO ATACADISTA DE ALIMENTOS PARA ANIMAIS;ATACADO;COMERCIO;65760000;PRESIDENTE DUTRA;MA;NORDESTE;CENTRO MARANHENSE;ATIVA
4,81456E+13;2022-09-30;true;7420001;ATIVIDADES DE PRODUCAO DE FOTOGRAFIAS EXCETO AEREA E SUBMARINA;SERVICOS PROFISSIONAIS E TECNICOS;SERVICOS;4635080;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA
2,74784E+13;2017-04-06;true;4330405;APLICACAO DE REVESTIMENTOS E DE RESINAS EM INTERIORES E EXTERIORES;INDUSTRIA DA CONSTRUCAO;CONSTRUCAO CIVIL;30770020;BELO HORIZONTE;MG;SUDESTE;METROPOLITANA DE BELO HORIZONTE;ATIVA
4,59704E+13;2022-04-08;true;161003;SERVICO DE PREPARACAO DE TERRENO CULTIVO E COLHEITA;PRODUTOS DE AGROPECUARIA;AGROPECUARIA;45550000;UBATA;BA;NORDESTE;SUL BAIANO;ATIVA
3,76754E+13;2020-07-10;true;4761003;COMERCIO VAREJISTA DE ARTIGOS DE PAPELARIA;VAREJO;COMERCIO;4621010;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA
1,23756E+13;2010-08-13;true;5611204;BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS SEM ENTRETENIMENTO;SERVICOS DE ALOJAMENTO/ALIMENTACAO;SERVICOS;35701313;SETE LAGOAS;MG;SUDESTE;METROPOLITANA DE BELO HORIZONTE;ATIVA
5,41054E+13;1985-01-14;true;2222600;FABRICACAO DE EMBALAGENS DE MATERIAL PLASTICO;QUIMICA-PETROQUIMICA;INDUSTRIA;9991000;DIADEMA;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA
4,63982E+13;2022-05-15;true;5611203;LANCHONETES CASAS DE CHA DE SUCOS E SIMILARES;SERVICOS DE ALOJAMENTO/ALIMENTACAO;SERVICOS;8115100;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA
1,05079E+13;2008-11-18;true;4712100;COMERCIO VAREJISTA DE MERCADORIAS EM GERAL COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS MINIMERCADOS MERCEARIAS E ARMAZENS;VAREJO;COMERCIO;40352025;SALVADOR;BA;NORDESTE;METROPOLITANA DE SALVADOR;ATIVA
4,36966E+13;2021-09-29;true;7020400;ATIVIDADES DE CONSULTORIA EM GESTAO EMPRESARIAL EXCETO CONSULTORIA TECNICA ESPECIFICA DISPENSADA;SERVICOS PROFISSIONAIS E TECNICOS;SERVICOS;36015010;JUIZ DE FORA;MG;SUDESTE;ZONA DA MATA;ATIVA
3,81432E+13;2020-08-19;true;4292801;MONTAGEM DE ESTRUTURAS METALICAS;INDUSTRIA DA CONSTRUCAO;CONSTRUCAO CIVIL;13485342;LIMEIRA;SP;SUDESTE;PIRACICABA;ATIVA
4,10827E+13;2021-03-03;true;4520001;SERVICOS DE MANUTENCAO E REPARACAO MECANICA DE VEICULOS AUTOMOTORES;VAREJO;COMERCIO;98010160;CRUZ ALTA;RS;SUL;NOROESTE RIO GRANDENSE;ATIVA
1,50524E+13;2012-01-18;true;4639701;COMERCIO ATACADISTA DE PRODUTOS ALIMENTICIOS EM GERAL;ATACADO;COMERCIO;59133090;NATAL;RN;NORDESTE;LESTE POTIGUAR;ATIVA
4,14712E+13;1992-02-03;true;4613300;REPRESENTANTES COMERCIAIS E AGENTES DO COMERCIO DE MADEIRA MATERIAL DE CONSTRUCAO E FERRAGENS;ATACADO;COMERCIO;65010040;SAO LUIS;MA;NORDESTE;NORTE MARANHENSE;ATIVA
3,35204E+13;2019-05-03;true;1412601;CONFECCAO DE PECAS DE VESTUARIO EXCETO ROUPAS INTIMAS E AS CONFECCIONADAS SOB MEDIDA;BENS DE CONSUMO;INDUSTRIA;35162852;IPATINGA;MG;SUDESTE;VALE DO RIO DOCE;ATIVA
7,39013E+13;1993-12-16;true;8730199;ATIVIDADES DE ASSISTENCIA SOCIAL PRESTADAS EM RESIDENCIAS COLETIVAS E PARTICULARES NAO ESPECIFICADAS ANTERIORMENTE;SERVICOS DE SAUDE;SERVICOS;87180000;PRESIDENTE CASTELO BRANCO;PR;SUL;NORTE CENTRAL PARANAENSE;ATIVA
3,12991E+13;2018-08-21;true;7319002;PROMOCAO DE VENDAS DISPENSADA;SERVICOS PROFISSIONAIS E TECNICOS;SERVICOS;68902891;MACAPA;AP;NORTE;SUL DO AMAPA;ATIVA
1,80046E+13;2013-03-20;true;9430800;ATIVIDADES DE ASSOCIACOES DE DEFESA DE DIREITOS SOCIAIS;SERVICOS DIVERSOS;SERVICOS;68270000;ORIXIMINA;PA;NORTE;BAIXO AMAZONAS;ATIVA
3,38331E+13;2019-06-04;true;4930202;TRANSPORTE RODOVIARIO DE CARGA EXCETO PRODUTOS PERIGOSOS E MUDANCAS INTERMUNICIPAL INTERESTADUAL E INTERNACIONAL;TRANSPORTE;SERVICOS;85601372;FRANCISCO BELTRAO;PR;SUL;SUDOESTE PARANAENSE;ATIVA
2,16E+13;2014-12-22;true;4774100;COMERCIO VAREJISTA DE ARTIGOS DE OPTICA;VAREJO;COMERCIO;24220120;NITEROI;RJ;SUDESTE;METROPOLITANA DO RIO DE JANEIRO;ATIVA
2,88804E+13;2017-10-17;true;4930202;TRANSPORTE RODOVIARIO DE CARGA EXCETO PRODUTOS PERIGOSOS E MUDANCAS INTERMUNICIPAL INTERESTADUAL E INTERNACIONAL;TRANSPORTE;SERVICOS;28909480;CABO FRIO;RJ;SUDESTE;BAIXADAS;ATIVA
2,80077E+13;2017-06-21;true;4330404;SERVICOS DE PINTURA DE EDIFICIOS EM GERAL;INDUSTRIA DA CONSTRUCAO;CONSTRUCAO CIVIL;29162589;SERRA;ES;SUDESTE;CENTRAL ESPIRITO SANTENSE;ATIVA
2,68796E+13;2017-01-13;true;5812301;EDICAO DE JORNAIS DIARIOS;TELECOM;SERVICOS;78138372;VARZEA GRANDE;MT;CENTRO-OESTE;CENTRO SUL MATO GROSSENSE;ATIVA
3,02492E+13;2018-04-19;true;9609206;SERVICOS DE TATUAGEM E COLOCACAO DE PIERCING;SERVICOS DIVERSOS;SERVICOS;41770235;SALVADOR;BA;NORDESTE;METROPOLITANA DE SALVADOR;ATIVA
4,32392E+13;2021-08-23;true;4744099;COMERCIO VAREJISTA DE MATERIAIS DE CONSTRUCAO EM GERAL;VAREJO;COMERCIO;68655000;IRITUIA;PA;NORTE;NORDESTE PARAENSE;ATIVA
4,69211E+13;2022-06-27;true;2539001;SERVICOS DE USINAGEM TORNEARIA E SOLDA;SIDERURGICA-METALURGIA;INDUSTRIA;21030040;RIO DE JANEIRO;RJ;SUDESTE;METROPOLITANA DO RIO DE JANEIRO;ATIVA
3,43176E+13;2019-07-25;true;4520001;SERVICOS DE MANUTENCAO E REPARACAO MECANICA DE VEICULOS AUTOMOTORES;VAREJO;COMERCIO;62785000;ACARAPE;CE;NORDESTE;NORTE CEARENSE;ATIVA
5,04602E+12;2010-11-24;false;4683400;COMERCIO ATACADISTA DE DEFENSIVOS AGRICOLAS ADUBOS FERTILIZANTES E CORRETIVOS DO SOLO;ATACADO;COMERCIO;44880000;CAFARNAUM;BA;NORDESTE;CENTRO NORTE BAIANO;ATIVA
4,53665E+13;2022-02-19;true;4929901;TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS SOB REGIME DE FRETAMENTO MUNICIPAL;TRANSPORTE;SERVICOS;22723205;RIO DE JANEIRO;RJ;SUDESTE;METROPOLITANA DO RIO DE JANEIRO;ATIVA
4,54633E+13;2022-02-25;true;4930201;TRANSPORTE RODOVIARIO DE CARGA EXCETO PRODUTOS PERIGOSOS E MUDANCAS MUNICIPAL;TRANSPORTE;SERVICOS;96450000;DOM PEDRITO;RS;SUL;SUDOESTE RIO GRANDENSE;ATIVA
4,58096E+13;2022-03-28;true;8230001;SERVICOS DE ORGANIZACAO DE FEIRAS CONGRESSOS EXPOSICOES E FESTAS;SERVICOS ADMINISTRATIVOS;SERVICOS;18046130;SOROCABA;SP;SUDESTE;MACRO METROPOLITANA PAULISTA;ATIVA
4,70108E+13;2022-07-04;true;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;VAREJO;COMERCIO;59300000;CAICO;RN;NORDESTE;CENTRAL POTIGUAR;ATIVA
